"INST
CODE",INSTITUTE NAME,PLACE,DIST,COED,TYPE,"YEAR OF
ESTB",BRANCH,BRANCH NAME,EWS Boys,"EWS
GIRLS OU","TUITION
FEE",AFFILIATED
MTEC,MOTHER THERESA COLLEGE OF ENGG AND TECHNOLOGY,PEDDAPALLY,PDL,COED,PVT,1999,MEC,MECHANICAL ENGINEERING,77400,77400,80000,JNTUH
MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,COED,PVT,1981,AUT,AUTOMOBILE ENGINEERING,74486,108440,130000,OU
MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,COED,PVT,1981,CIV,CIVIL ENGINEERING,115743,115743,130000,OU
MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,COED,PVT,1981,CSE,COMPUTER SCIENCE AND ENGINEERING,6623,6822,130000,OU
MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,COED,PVT,1981,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,19467,22316,130000,OU
MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,COED,PVT,1981,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,46720,46720,130000,OU
MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,COED,PVT,1981,INF,INFORMATION TECHNOLOGY,10573,10573,130000,OU
MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,COED,PVT,1981,MEC,MECHANICAL ENGINEERING,65098,107302,130000,OU
NGIT,NEIL GOGTE INST OF TECHNOLOGY,"KACHIVANI
SINGARAM",MDL,COED,PVT,2018,CSE,COMPUTER SCIENCE AND ENGINEERING,11101,11890,90000,OU
NGIT,NEIL GOGTE INST OF TECHNOLOGY,"KACHIVANI
SINGARAM",MDL,COED,PVT,2018,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",12903,12903,90000,OU
NGMA,NIGAMA ENGINEERING COLLEGE,KARIMNAGAR,KRM,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,106373,112041,47000,JNTUH
NGMA,NIGAMA ENGINEERING COLLEGE,KARIMNAGAR,KRM,COED,PVT,2008,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",111544,111544,47000,JNTUH
NGMA,NIGAMA ENGINEERING COLLEGE,KARIMNAGAR,KRM,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,98777,105711,47000,JNTUH
NIET,NETAJI INSTITUTE OF ENGINEERING AND TECHNOLOGY,CHOUTUPPAL,YBG,COED,PVT,2004,CSE,COMPUTER SCIENCE AND ENGINEERING,84307,103580,45000,JNTUH
NIET,NETAJI INSTITUTE OF ENGINEERING AND TECHNOLOGY,CHOUTUPPAL,YBG,COED,PVT,2004,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,87828,111647,45000,JNTUH
NNRG,"NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2009,CIV,CIVIL ENGINEERING,61388,112803,95000,JNTUH
NNRG,"NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2009,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),50906,50906,95000,JNTUH
NNRG,"NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2009,CSE,COMPUTER SCIENCE AND ENGINEERING,38814,40478,95000,JNTUH
NNRG,"NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2009,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",48899,48899,95000,JNTUH
NNRG,"NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2009,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,69968,72739,95000,JNTUH
NNRG,"NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2009,INF,INFORMATION TECHNOLOGY,45381,48717,95000,JNTUH
NRCM,NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2007,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),55747,55747,70000,JNTUH
NRCM,NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2007,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),52390,52390,70000,JNTUH
NRCM,NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2007,CSE,COMPUTER SCIENCE AND ENGINEERING,42743,42743,70000,JNTUH
NRCM,NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2007,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",52727,52727,70000,JNTUH
NRCM,NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2007,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,73101,73101,70000,JNTUH
NRCM,NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2007,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,99519,100550,70000,JNTUH
NRCM,NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2007,MEC,MECHANICAL ENGINEERING,118476,118476,70000,JNTUH
NREC,"NALLAMALLA REDDY ENGINEERING COLLEGE
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2001,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,51038,57110,95000,JNTUH
NREC,"NALLAMALLA REDDY ENGINEERING COLLEGE
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2001,CIV,CIVIL ENGINEERING,115597,116028,95000,JNTUH
NREC,"NALLAMALLA REDDY ENGINEERING COLLEGE
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,32337,32337,95000,JNTUH
NREC,"NALLAMALLA REDDY ENGINEERING COLLEGE
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2001,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",45447,45447,95000,JNTUH
NREC,"NALLAMALLA REDDY ENGINEERING COLLEGE
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,69722,75154,95000,JNTUH
NREC,"NALLAMALLA REDDY ENGINEERING COLLEGE
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,113124,113124,95000,JNTUH
NREC,"NALLAMALLA REDDY ENGINEERING COLLEGE
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,76035,117287,95000,JNTUH
OUCE,O U COLLEGE OF ENGG HYDERABAD,HYDERABAD,HYD,COED,UNIV,1925,BME,BIO-MEDICAL ENGINEERING,57424,57424,50000,OU
OUCE,O U COLLEGE OF ENGG HYDERABAD,HYDERABAD,HYD,COED,UNIV,1925,CIV,CIVIL ENGINEERING,35442,35442,50000,OU
OUCE,O U COLLEGE OF ENGG HYDERABAD,HYDERABAD,HYD,COED,UNIV,1925,CSE,COMPUTER SCIENCE AND ENGINEERING,868,868,50000,OU
OUCE,O U COLLEGE OF ENGG HYDERABAD,HYDERABAD,HYD,COED,UNIV,1925,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,3031,4330,50000,OU
OUCE,O U COLLEGE OF ENGG HYDERABAD,HYDERABAD,HYD,COED,UNIV,1925,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,10663,10663,50000,OU
OUCE,O U COLLEGE OF ENGG HYDERABAD,HYDERABAD,HYD,COED,UNIV,1925,MEC,MECHANICAL ENGINEERING,22327,22327,50000,OU
OUCESF,O U COLLEGE OF ENGG HYDERABAD - SELF FINANCE,HYDERABAD,HYD,COED,SF,1925,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,4558,4889,120000,OU
OUCESF,O U COLLEGE OF ENGG HYDERABAD - SELF FINANCE,HYDERABAD,HYD,COED,SF,1925,MIN,MINING ENGINEERING,91254,113951,100000,OU
OUCT,O U COLLEGE OF TECH HYDERABAD,HYDERABAD,HYD,COED,UNIV,1969,CHE,CHEMICAL ENGINEERING,60824,60824,35000,OU
OUCT,O U COLLEGE OF TECH HYDERABAD,HYDERABAD,HYD,COED,UNIV,1969,FDT,FOOD TECHNOLOGY,62489,62489,35000,OU
OUCT,O U COLLEGE OF TECH HYDERABAD,HYDERABAD,HYD,COED,UNIV,1969,TEX,TEXTILE TECHNOLOGY,106654,106654,35000,OU
OUCTSF,O U COLLEGE OF TECH HYDERABAD - SELF FINANCE,HYDERABAD,HYD,COED,SF,1969,FDT,FOOD TECHNOLOGY,98665,98665,70000,OU
OUCTSF,O U COLLEGE OF TECH HYDERABAD - SELF FINANCE,HYDERABAD,HYD,COED,SF,1969,TEX,TEXTILE TECHNOLOGY,82966,82966,70000,OU
PALV,PALLAVI ENGINEERING COLLEGE,KUNTLOOR,RR,COED,PVT,2009,CIV,CIVIL ENGINEERING,113539,113539,65000,JNTUH
PALV,PALLAVI ENGINEERING COLLEGE,KUNTLOOR,RR,COED,PVT,2009,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),68843,86342,65000,JNTUH
PALV,PALLAVI ENGINEERING COLLEGE,KUNTLOOR,RR,COED,PVT,2009,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),69738,75162,65000,JNTUH
PALV,PALLAVI ENGINEERING COLLEGE,KUNTLOOR,RR,COED,PVT,2009,CSE,COMPUTER SCIENCE AND ENGINEERING,57497,62042,65000,JNTUH
PALV,PALLAVI ENGINEERING COLLEGE,KUNTLOOR,RR,COED,PVT,2009,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,94275,110723,65000,JNTUH
PALV,PALLAVI ENGINEERING COLLEGE,KUNTLOOR,RR,COED,PVT,2009,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,88442,101417,65000,JNTUH
PETW,PRINCETON INST OF ENGG TECH FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2009,CIV,CIVIL ENGINEERING,0,62998,70000,JNTUH
PETW,PRINCETON INST OF ENGG TECH FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2009,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),0,98576,70000,JNTUH
PETW,PRINCETON INST OF ENGG TECH FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2009,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),0,89860,70000,JNTUH
PETW,PRINCETON INST OF ENGG TECH FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2009,CSE,COMPUTER SCIENCE AND ENGINEERING,0,67138,70000,JNTUH
PETW,PRINCETON INST OF ENGG TECH FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2009,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",0,85945,70000,JNTUH
PETW,PRINCETON INST OF ENGG TECH FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2009,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,0,117530,70000,JNTUH
PRIW,"PRIYADARSHINI INSTITUTE OF SCIENCE & TECHNOLOGY
FOR WOMEN",KHAMMAM,KHM,GIRLS,PVT,2009,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,0,101996,60000,JNTUH
PRIW,"PRIYADARSHINI INSTITUTE OF SCIENCE & TECHNOLOGY
FOR WOMEN",KHAMMAM,KHM,GIRLS,PVT,2009,CSE,COMPUTER SCIENCE AND ENGINEERING,0,85349,60000,JNTUH
PRIW,"PRIYADARSHINI INSTITUTE OF SCIENCE & TECHNOLOGY
FOR WOMEN",KHAMMAM,KHM,GIRLS,PVT,2009,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",0,91142,60000,JNTUH
PRIW,"PRIYADARSHINI INSTITUTE OF SCIENCE & TECHNOLOGY
FOR WOMEN",KHAMMAM,KHM,GIRLS,PVT,2009,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,0,94657,60000,JNTUH
PRIW,"PRIYADARSHINI INSTITUTE OF SCIENCE & TECHNOLOGY
FOR WOMEN",KHAMMAM,KHM,GIRLS,PVT,2009,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,75373,60000,JNTUH
RITW,RISHI MS INST OF ENGG AND TECH FOR WOMEN,KUKATPALLY,MDL,GIRLS,PVT,2009,CSE,COMPUTER SCIENCE AND ENGINEERING,0,64037,60000,JNTUH
RITW,RISHI MS INST OF ENGG AND TECH FOR WOMEN,KUKATPALLY,MDL,GIRLS,PVT,2009,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,0,113018,60000,JNTUH
RITW,RISHI MS INST OF ENGG AND TECH FOR WOMEN,KUKATPALLY,MDL,GIRLS,PVT,2009,INF,INFORMATION TECHNOLOGY,0,85318,60000,JNTUH
SAIS,SAI SPURTI INSTITUTE OF TECHNOLOGY,SATHUPALLY,KHM,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,68943,82139,70000,JNTUH
SAIS,SAI SPURTI INSTITUTE OF TECHNOLOGY,SATHUPALLY,KHM,COED,PVT,2001,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",85967,85967,70000,JNTUH
SAIS,SAI SPURTI INSTITUTE OF TECHNOLOGY,SATHUPALLY,KHM,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,103928,103928,70000,JNTUH
SAIS,SAI SPURTI INSTITUTE OF TECHNOLOGY,SATHUPALLY,KHM,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,79734,96706,70000,JNTUH
SAIS,SAI SPURTI INSTITUTE OF TECHNOLOGY,SATHUPALLY,KHM,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,80518,116992,70000,JNTUH
SBIT,SWARNA BHARATHI INSTITUTE OF SCI AND TECHNOLOGY,KHAMMAM,KHM,COED,PVT,2003,CIV,CIVIL ENGINEERING,117462,117462,66700,JNTUH
SBIT,SWARNA BHARATHI INSTITUTE OF SCI AND TECHNOLOGY,KHAMMAM,KHM,COED,PVT,2003,CSE,COMPUTER SCIENCE AND ENGINEERING,74382,74382,66700,JNTUH
SBIT,SWARNA BHARATHI INSTITUTE OF SCI AND TECHNOLOGY,KHAMMAM,KHM,COED,PVT,2003,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,109727,109727,66700,JNTUH
SBIT,SWARNA BHARATHI INSTITUTE OF SCI AND TECHNOLOGY,KHAMMAM,KHM,COED,PVT,2003,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,53579,100485,66700,JNTUH
SBIT,SWARNA BHARATHI INSTITUTE OF SCI AND TECHNOLOGY,KHAMMAM,KHM,COED,PVT,2003,MEC,MECHANICAL ENGINEERING,112725,112725,66700,JNTUH
SDES,SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE,IBRAHIMPATAN,RR,COED,PVT,2001,CIV,CIVIL ENGINEERING,67984,113522,95000,JNTUH
SDES,SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE,IBRAHIMPATAN,RR,COED,PVT,2001,CSB,COMPUTER SCIENCE AND BUSINESS SYSTEM,86149,91491,95000,JNTUH
SDES,SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE,IBRAHIMPATAN,RR,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,56913,59829,95000,JNTUH
SDES,SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE,IBRAHIMPATAN,RR,COED,PVT,2001,CSI,COMPUTER SCIENCE AND INFORMATION TECHNOLOGY,70666,74204,95000,JNTUH
SDES,SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE,IBRAHIMPATAN,RR,COED,PVT,2001,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",64575,71672,95000,JNTUH
SDES,SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE,IBRAHIMPATAN,RR,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,93831,94628,95000,JNTUH
SDES,SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE,IBRAHIMPATAN,RR,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,85165,118465,95000,JNTUH
SDES,SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE,IBRAHIMPATAN,RR,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,103922,110941,95000,JNTUH
SDEW,SRIDEVI WOMENS ENGINEERING COLLEGE AUTONOMOUS,GANDIPET,RR,GIRLS,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,0,38554,110000,JNTUH
SDEW,SRIDEVI WOMENS ENGINEERING COLLEGE AUTONOMOUS,GANDIPET,RR,GIRLS,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,0,79337,110000,JNTUH
SDEW,SRIDEVI WOMENS ENGINEERING COLLEGE AUTONOMOUS,GANDIPET,RR,GIRLS,PVT,2001,INF,INFORMATION TECHNOLOGY,0,50054,110000,JNTUH
SDGI,SREE DATTHA GRP OF INSTNS,IBRAHIMPATAN,RR,COED,PVT,2005,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),78938,89253,80000,JNTUH
SDGI,SREE DATTHA GRP OF INSTNS,IBRAHIMPATAN,RR,COED,PVT,2005,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),75383,75383,80000,JNTUH
SDGI,SREE DATTHA GRP OF INSTNS,IBRAHIMPATAN,RR,COED,PVT,2005,CSE,COMPUTER SCIENCE AND ENGINEERING,61870,62723,80000,JNTUH
SDGI,SREE DATTHA GRP OF INSTNS,IBRAHIMPATAN,RR,COED,PVT,2005,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,99320,99614,80000,JNTUH
SDGI,SREE DATTHA GRP OF INSTNS,IBRAHIMPATAN,RR,COED,PVT,2005,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,116701,117262,80000,JNTUH
SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2008,CIV,CIVIL ENGINEERING,71010,117812,68000,JNTUH
SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2008,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),77493,77493,68000,JNTUH
SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,62618,68004,68000,JNTUH
SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2008,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",87876,97033,68000,JNTUH
SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,112081,112081,68000,JNTUH
SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,78220,87236,68000,JNTUH
SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2008,MEC,MECHANICAL ENGINEERING,32285,79833,68000,JNTUH
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES,GHATKESAR,MDL,COED,PVT,2008,CIV,CIVIL ENGINEERING,116614,116614,80000,JNTUH
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES,GHATKESAR,MDL,COED,PVT,2008,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),66650,67957,80000,JNTUH
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES,GHATKESAR,MDL,COED,PVT,2008,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),72413,72413,80000,JNTUH
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES,GHATKESAR,MDL,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,45163,45235,80000,JNTUH
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES,GHATKESAR,MDL,COED,PVT,2008,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",75971,78457,80000,JNTUH
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES,GHATKESAR,MDL,COED,PVT,2008,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),104253,112090,80000,JNTUH
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES,GHATKESAR,MDL,COED,PVT,2008,CSW,COMPUTER ENGINEERING(SOFTWARE ENGINEERING),93415,99624,80000,JNTUH
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES,GHATKESAR,MDL,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,100632,100632,80000,JNTUH
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES,GHATKESAR,MDL,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,79754,104470,80000,JNTUH
SMSK,SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY,GHATKESAR,MDL,COED,PVT,2005,CIV,CIVIL ENGINEERING,87617,101426,72000,JNTUH
SMSK,SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY,GHATKESAR,MDL,COED,PVT,2005,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),69640,71351,72000,JNTUH
SMSK,SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY,GHATKESAR,MDL,COED,PVT,2005,CSE,COMPUTER SCIENCE AND ENGINEERING,50391,50391,72000,JNTUH
SMSK,SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY,GHATKESAR,MDL,COED,PVT,2005,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",69513,78270,72000,JNTUH
SMSK,SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY,GHATKESAR,MDL,COED,PVT,2005,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,85453,117419,72000,JNTUH
SMSK,SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY,GHATKESAR,MDL,COED,PVT,2005,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,95869,116614,72000,JNTUH
SMSK,SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY,GHATKESAR,MDL,COED,PVT,2005,MEC,MECHANICAL ENGINEERING,114626,116644,72000,JNTUH
SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,COED,PVT,1997,CIV,CIVIL ENGINEERING,89140,90460,130000,JNTUH
SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,COED,PVT,1997,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),7754,8663,130000,JNTUH
SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,COED,PVT,1997,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),7320,7636,130000,JNTUH
SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,COED,PVT,1997,CSE,COMPUTER SCIENCE AND ENGINEERING,5829,6378,130000,JNTUH
SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,COED,PVT,1997,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",6222,7038,130000,JNTUH
SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,COED,PVT,1997,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),10447,10853,130000,JNTUH
SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,COED,PVT,1997,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,20816,20816,130000,JNTUH
SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,COED,PVT,1997,ECM,ELECTRONICS AND COMPUTER ENGINEERING,25053,26974,130000,JNTUH
SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,COED,PVT,1997,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,55577,55577,130000,JNTUH
SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,COED,PVT,1997,INF,INFORMATION TECHNOLOGY,9523,9596,130000,JNTUH
SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,COED,PVT,1997,MEC,MECHANICAL ENGINEERING,109544,111172,130000,JNTUH
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,67155,70833,76000,JNTUH
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,100876,106621,76000,JNTUH
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,103220,103220,76000,JNTUH
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2007,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,53049,53619,96000,JNTUH
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2007,CSE,COMPUTER SCIENCE AND ENGINEERING,39378,40230,96000,JNTUH
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2007,CSG,COMPUTER SCIENCE & DESIGN,72885,72885,96000,JNTUH
