"INST
CODE",INSTITUTE NAME,PLACE,DIST,COED,TYPE,"YEAR OF
ESTB",BRANCH,BRANCH NAME,BC_A Boys,BC_A Girls,"TUITION
FEE",AFFILIATED,LINKS
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,BME,BIO-MEDICAL ENGINEERING,99150,112462,135000,JNTUH,https://tseamcet.nic.in/institute_details.aspx?iCode=BVRI
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,CHE,CHEMICAL ENGINEERING,107297,107297,135000,JNTUH,https://tseamcet.nic.in/institute_details.aspx?iCode=BVRI
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,CIV,CIVIL ENGINEERING,102111,102111,135000,JNTUH,https://tseamcet.nic.in/institute_details.aspx?iCode=BVRI
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,CSB,COMPUTER SCIENCE AND BUSINESS SYSTEM,24031,27006,135000,JNTUH,https://tseamcet.nic.in/institute_details.aspx?iCode=BVRI
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),19735,22915,135000,JNTUH,https://tseamcet.nic.in/institute_details.aspx?iCode=BVRI
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,CSE,COMPUTER SCIENCE AND ENGINEERING,16101,20425,135000,JNTUH,https://tseamcet.nic.in/institute_details.aspx?iCode=BVRI
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",19048,19048,135000,JNTUH,https://tseamcet.nic.in/institute_details.aspx?iCode=BVRI
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,38446,58381,135000,JNTUH,https://tseamcet.nic.in/institute_details.aspx?iCode=BVRI
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,99257,99257,135000,JNTUH,https://tseamcet.nic.in/institute_details.aspx?iCode=BVRI
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,INF,INFORMATION TECHNOLOGY,21335,26266,135000,JNTUH,https://tseamcet.nic.in/institute_details.aspx?iCode=BVRI
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,MEC,MECHANICAL ENGINEERING,106233,109009,135000,JNTUH,https://tseamcet.nic.in/institute_details.aspx?iCode=BVRI
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,PHE,PHARMACEUTICAL ENGINEERING,101973,111964,135000,JNTUH,https://tseamcet.nic.in/institute_details.aspx?iCode=BVRI
BVRW,BVRIT COLLEGE OF ENGINEERING FOR WOMEN,BACHUPALLY,MDL,GIRLS,PVT,2012,CSE,COMPUTER SCIENCE AND ENGINEERING,0,18743,120000,JNTUH,https://tseamcet.nic.in/institute_details.aspx?iCode=BVRW
BVRW,BVRIT COLLEGE OF ENGINEERING FOR WOMEN,BACHUPALLY,MDL,GIRLS,PVT,2012,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",0,18835,120000,JNTUH,https://tseamcet.nic.in/institute_details.aspx?iCode=BVRW
BVRW,BVRIT COLLEGE OF ENGINEERING FOR WOMEN,BACHUPALLY,MDL,GIRLS,PVT,2012,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,0,38526,120000,JNTUH,https://tseamcet.nic.in/institute_details.aspx?iCode=BVRW
BVRW,BVRIT COLLEGE OF ENGINEERING FOR WOMEN,BACHUPALLY,MDL,GIRLS,PVT,2012,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,112104,120000,JNTUH,https://tseamcet.nic.in/institute_details.aspx?iCode=BVRW
BVRW,BVRIT COLLEGE OF ENGINEERING FOR WOMEN,BACHUPALLY,MDL,GIRLS,PVT,2012,INF,INFORMATION TECHNOLOGY,0,27891,120000,JNTUH,https://tseamcet.nic.in/institute_details.aspx?iCode=BVRW
CASR,COLLEGE OF AGRICULTURAL ENGG,SANGAREDDY,SRD,COED,UNIV,2011,AGR,AGRICULTURAL ENGINEERING,70154,70154,10000,PJTSAU,
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,6639,13751,140000,OU,
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,4980,5582,140000,OU,
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,BIO,BIO-TECHNOLOGY,59175,108593,140000,OU,
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,CHE,CHEMICAL ENGINEERING,73558,81498,140000,OU,
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,CIC,"CSE (IoT AND CYBER SECURITY INCLUDING BLOCK CHAIN
TECHNOLOGY)",3238,5918,140000,OU,
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,CIV,CIVIL ENGINEERING,48750,63973,140000,OU,
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,CSE,COMPUTER SCIENCE AND ENGINEERING,1935,3719,140000,OU,
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",2694,4497,140000,OU,
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,14191,18220,140000,OU,
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,34870,43540,140000,OU,
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,INF,INFORMATION TECHNOLOGY,8036,8912,140000,OU,
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,MEC,MECHANICAL ENGINEERING,78894,78894,140000,OU,
CDTK,COLLEGE OF DAIRY TECHNOLOGY,KAMAREDDY,KMR,COED,UNIV,2007,DRG,DAIRYING,76226,76226,10000,PVNRTVU,
CFSR,COLLEGE OF FOOD SCIENCE AND TECHNOLOGY,RUDRUR,NZB,COED,GOV,2015,FDT,FOOD TECHNOLOGY,95349,95349,10000,PJTSAU,
CHET,SRI CHAITANYA TECHNICAL CAMPUS,IBRAHIMPATAN,RR,COED,PVT,2009,CIV,CIVIL ENGINEERING,115646,115646,60000,JNTUH,
CHET,SRI CHAITANYA TECHNICAL CAMPUS,IBRAHIMPATAN,RR,COED,PVT,2009,CSE,COMPUTER SCIENCE AND ENGINEERING,92527,110573,60000,JNTUH,
CHET,SRI CHAITANYA TECHNICAL CAMPUS,IBRAHIMPATAN,RR,COED,PVT,2009,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,115122,115122,60000,JNTUH,
CHET,SRI CHAITANYA TECHNICAL CAMPUS,IBRAHIMPATAN,RR,COED,PVT,2009,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,115843,115843,60000,JNTUH,
CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2004,CIV,CIVIL ENGINEERING,99432,99432,63000,JNTUH,
CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2004,CSE,COMPUTER SCIENCE AND ENGINEERING,78734,92784,63000,JNTUH,
CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2004,CSG,COMPUTER SCIENCE & DESIGN,108670,108670,63000,JNTUH,
CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2004,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,107804,107804,63000,JNTUH,
CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2004,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,116638,116638,63000,JNTUH,
CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2004,MEC,MECHANICAL ENGINEERING,117472,117472,63000,JNTUH,
CHTS,SREE CHAITANYA INST OF TECHNOLOGY SCIENCES,KARIMNAGAR,KRM,COED,PVT,2008,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,90553,90553,60000,JNTUH,
CHTS,SREE CHAITANYA INST OF TECHNOLOGY SCIENCES,KARIMNAGAR,KRM,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,95505,95505,60000,JNTUH,
CHTS,SREE CHAITANYA INST OF TECHNOLOGY SCIENCES,KARIMNAGAR,KRM,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,116215,116215,60000,JNTUH,
CHTS,SREE CHAITANYA INST OF TECHNOLOGY SCIENCES,KARIMNAGAR,KRM,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,116532,117667,60000,JNTUH,
CMRG,CMR TECHNICAL CAMPUS (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2009,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,53451,70690,105000,JNTUH,
CMRG,CMR TECHNICAL CAMPUS (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2009,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),56924,61744,105000,JNTUH,
CMRG,CMR TECHNICAL CAMPUS (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2009,CSE,COMPUTER SCIENCE AND ENGINEERING,37321,41696,105000,JNTUH,
CMRG,CMR TECHNICAL CAMPUS (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2009,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",55588,57423,105000,JNTUH,
CMRG,CMR TECHNICAL CAMPUS (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2009,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,83682,83682,105000,JNTUH,
CMRG,CMR TECHNICAL CAMPUS (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2009,INF,INFORMATION TECHNOLOGY,58668,81300,105000,JNTUH,
CMRK,"C M R COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KANDLAKOYA,MDL,COED,PVT,2002,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,20584,39100,115000,JNTUH,
CMRK,"C M R COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KANDLAKOYA,MDL,COED,PVT,2002,CIV,CIVIL ENGINEERING,97728,108011,115000,JNTUH,
CMRK,"C M R COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KANDLAKOYA,MDL,COED,PVT,2002,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),36744,42962,115000,JNTUH,
CMRK,"C M R COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KANDLAKOYA,MDL,COED,PVT,2002,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),28155,29214,115000,JNTUH,
CMRK,"C M R COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KANDLAKOYA,MDL,COED,PVT,2002,CSE,COMPUTER SCIENCE AND ENGINEERING,22139,28210,115000,JNTUH,
CMRK,"C M R COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KANDLAKOYA,MDL,COED,PVT,2002,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",27499,36502,115000,JNTUH,
CMRK,"C M R COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KANDLAKOYA,MDL,COED,PVT,2002,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,68884,76259,115000,JNTUH,
CMRK,"C M R COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KANDLAKOYA,MDL,COED,PVT,2002,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,79841,91190,115000,JNTUH,
CMRK,"C M R COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KANDLAKOYA,MDL,COED,PVT,2002,INF,INFORMATION TECHNOLOGY,31570,32611,115000,JNTUH,
CMRK,"C M R COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KANDLAKOYA,MDL,COED,PVT,2002,MEC,MECHANICAL ENGINEERING,98882,109624,115000,JNTUH,
CMRM,CMR INSTITUTE OF TECHNOLOGY (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2005,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,59015,83051,110000,JNTUH,
CMRM,CMR INSTITUTE OF TECHNOLOGY (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2005,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),44339,62969,110000,JNTUH,
CMRM,CMR INSTITUTE OF TECHNOLOGY (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2005,CSE,COMPUTER SCIENCE AND ENGINEERING,32798,38868,110000,JNTUH,
CMRM,CMR INSTITUTE OF TECHNOLOGY (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2005,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",44250,67147,110000,JNTUH,
CMRM,CMR INSTITUTE OF TECHNOLOGY (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2005,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,83801,103578,110000,JNTUH,
CMRN,CMR ENGG COLLEGE (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2010,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),48463,77189,75000,JNTUH,
CMRN,CMR ENGG COLLEGE (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2010,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),60841,72366,75000,JNTUH,
CMRN,CMR ENGG COLLEGE (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2010,CSE,COMPUTER SCIENCE AND ENGINEERING,37656,41986,75000,JNTUH,
CMRN,CMR ENGG COLLEGE (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2010,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",62486,78614,75000,JNTUH,
CMRN,CMR ENGG COLLEGE (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2010,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,91014,91014,75000,JNTUH,
CMRN,CMR ENGG COLLEGE (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2010,INF,INFORMATION TECHNOLOGY,67722,84091,75000,JNTUH,
CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,COED,PVT,2001,CIV,CIVIL ENGINEERING,104171,104171,150000,JNTUH,
CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,COED,PVT,2001,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),17878,20079,150000,JNTUH,
CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,COED,PVT,2001,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),17127,17127,150000,JNTUH,
CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,10011,10011,150000,JNTUH,
CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,COED,PVT,2001,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",14699,16956,150000,JNTUH,
CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,28707,37399,150000,JNTUH,
CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,55170,93438,150000,JNTUH,
CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,COED,PVT,2001,EIE,ELECTRONICS AND INSTRUMENTATION ENGINEERING,92212,98856,150000,JNTUH,
CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,COED,PVT,2001,INF,INFORMATION TECHNOLOGY,17240,25515,150000,JNTUH,
CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,116063,116063,150000,JNTUH,
CVSR,"ANURAG UNIVERSITY (FORMERLY ANURAG GRP OF INSTNS-
CVSR COLL OF ENGG)",GHATKESAR,MDL,COED,PVT,2002,AI,ARTIFICIAL INTELLIGENCE,24097,24097,135000,"ANURAG
UNIVERSITY",
CVSR,"ANURAG UNIVERSITY (FORMERLY ANURAG GRP OF INSTNS-
CVSR COLL OF ENGG)",GHATKESAR,MDL,COED,PVT,2002,CHE,CHEMICAL ENGINEERING,96332,96332,135000,"ANURAG
UNIVERSITY",
CVSR,"ANURAG UNIVERSITY (FORMERLY ANURAG GRP OF INSTNS-
CVSR COLL OF ENGG)",GHATKESAR,MDL,COED,PVT,2002,CIV,CIVIL ENGINEERING,102705,102705,135000,"ANURAG
UNIVERSITY",
CVSR,"ANURAG UNIVERSITY (FORMERLY ANURAG GRP OF INSTNS-
CVSR COLL OF ENGG)",GHATKESAR,MDL,COED,PVT,2002,CSE,COMPUTER SCIENCE AND ENGINEERING,18750,21001,135000,"ANURAG
UNIVERSITY",
CVSR,"ANURAG UNIVERSITY (FORMERLY ANURAG GRP OF INSTNS-
CVSR COLL OF ENGG)",GHATKESAR,MDL,COED,PVT,2002,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,56802,56802,135000,"ANURAG
UNIVERSITY",
CVSR,"ANURAG UNIVERSITY (FORMERLY ANURAG GRP OF INSTNS-
CVSR COLL OF ENGG)",GHATKESAR,MDL,COED,PVT,2002,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,114515,117189,135000,"ANURAG
UNIVERSITY",
CVSR,"ANURAG UNIVERSITY (FORMERLY ANURAG GRP OF INSTNS-
CVSR COLL OF ENGG)",GHATKESAR,MDL,COED,PVT,2002,INF,INFORMATION TECHNOLOGY,30462,33190,135000,"ANURAG
UNIVERSITY",
CVSR,"ANURAG UNIVERSITY (FORMERLY ANURAG GRP OF INSTNS-
CVSR COLL OF ENGG)",GHATKESAR,MDL,COED,PVT,2002,MEC,MECHANICAL ENGINEERING,55641,117079,135000,"ANURAG
UNIVERSITY",
DRKC,D R K COLLEGE OF ENGINEERING AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2006,CIV,CIVIL ENGINEERING,47145,117944,60000,JNTUH,
DRKC,D R K COLLEGE OF ENGINEERING AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2006,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),111785,111785,60000,JNTUH,
DRKC,D R K COLLEGE OF ENGINEERING AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2006,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),102271,102271,60000,JNTUH,
DRKC,D R K COLLEGE OF ENGINEERING AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2006,CSE,COMPUTER SCIENCE AND ENGINEERING,94886,94886,60000,JNTUH,
DRKC,D R K COLLEGE OF ENGINEERING AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2006,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,103131,117317,60000,JNTUH,
DRKI,D R K INSTITUTE OF SCI AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2004,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),93109,101937,60000,JNTUH,
DRKI,D R K INSTITUTE OF SCI AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2004,CSE,COMPUTER SCIENCE AND ENGINEERING,98978,110529,60000,JNTUH,
DRKI,D R K INSTITUTE OF SCI AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2004,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",107132,107132,60000,JNTUH,
DRKI,D R K INSTITUTE OF SCI AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2004,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,115243,115243,60000,JNTUH,
DRKI,D R K INSTITUTE OF SCI AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2004,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,99433,106886,60000,JNTUH,
DRKI,D R K INSTITUTE OF SCI AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2004,MEC,MECHANICAL ENGINEERING,22146,104182,60000,JNTUH,
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,2001,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),117453,117926,60000,JNTUH,
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,2001,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),114481,116329,60000,JNTUH,
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,78330,78330,60000,JNTUH,
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,2001,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",109171,109171,60000,JNTUH,
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,114655,117123,60000,JNTUH,
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,116591,116591,60000,JNTUH,
GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,95702,122270,100000,JNTUH,
GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008,CIV,CIVIL ENGINEERING,117712,117712,100000,JNTUH,
GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,114270,114270,100000,JNTUH,
GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",123416,124198,100000,JNTUH,
GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,115016,116782,100000,JNTUH,
GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,109328,117712,100000,JNTUH,
GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008,MEC,MECHANICAL ENGINEERING,83537,83537,100000,JNTUH,
GCTC,"GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KEESARA,MDL,COED,PVT,2005,CIV,CIVIL ENGINEERING,116535,116535,120000,JNTUH,
GCTC,"GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KEESARA,MDL,COED,PVT,2005,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),29396,49405,120000,JNTUH,
GCTC,"GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KEESARA,MDL,COED,PVT,2005,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),46487,46487,120000,JNTUH,
GCTC,"GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KEESARA,MDL,COED,PVT,2005,CSE,COMPUTER SCIENCE AND ENGINEERING,35271,35271,120000,JNTUH,
GCTC,"GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KEESARA,MDL,COED,PVT,2005,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",42510,46893,120000,JNTUH,
GCTC,"GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KEESARA,MDL,COED,PVT,2005,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),71680,76332,120000,JNTUH,
GCTC,"GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KEESARA,MDL,COED,PVT,2005,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,96636,96636,120000,JNTUH,
GCTC,"GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KEESARA,MDL,COED,PVT,2005,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,109095,118261,120000,JNTUH,
GCTC,"GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KEESARA,MDL,COED,PVT,2005,MEC,MECHANICAL ENGINEERING,58100,113518,120000,JNTUH,
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY,CHILKUR,RR,COED,PVT,2006,CIV,CIVIL ENGINEERING,95336,115406,70000,JNTUH,
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY,CHILKUR,RR,COED,PVT,2006,CSE,COMPUTER SCIENCE AND ENGINEERING,96347,102944,70000,JNTUH,
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY,CHILKUR,RR,COED,PVT,2006,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",94812,94812,70000,JNTUH,
